,internal_memory,battery,days_used
1600,64.0,9.295799254755815,567000
1601,64.0,9.210854535343213,561000
1602,64.0,9.210854535343213,564000
1603,64.0,9.210854535343213,821000
1604,32.0,9.210854535343213,573000
1605,64.0,9.087064154138915,558000
1606,16.0,9.888398297780718,874000
1607,16.0,9.120256217227011,666000
1608,64.0,9.210854535343213,842000
1609,16.0,9.590959635098017,746000
1610,32.0,8.891155005539622,803000
1611,32.0,9.210854535343213,873000
1612,16.0,9.120256217227011,578000
1613,64.0,9.2325921475059,554000
1614,16.0,9.414059763958425,917000
1615,32.0,9.417830947029199,904000
1616,32.0,9.120256217227011,659000
1617,32.0,9.414059763958425,1041000
1618,32.0,9.023181329447,694000
1619,64.0,9.210854535343213,827000
1620,16.0,9.210854535343213,667000
1621,32.0,9.120256217227011,563000
1622,16.0,8.956137202267845,833000
1623,32.0,9.508887016508332,582000
1624,32.0,9.508887016508332,905000
1625,16.0,8.91316474181758,749000
1626,16.0,8.91316474181758,1020000
1627,16.0,8.91316474181758,694000
1628,16.0,8.91316474181758,586000
1629,32.0,8.956137202267845,820000
1630,32.0,8.956137202267845,608000
1631,32.0,8.91316474181758,579000
1632,32.0,8.91316474181758,842000
1633,32.0,8.91316474181758,863000
1634,32.0,8.91316474181758,613000
1635,64.0,9.557356494411266,768000
1636,32.0,9.557356494411266,564000
1637,32.0,9.304009841457441,739000
1638,16.0,8.863128557999831,572000
1639,32.0,8.726126250260013,808000
1640,32.0,8.726126250260013,1072000
1641,32.0,8.726126250260013,927000
1642,32.0,8.681501686107056,634000
1643,16.0,8.66847472277978,959000
1644,16.0,8.66847472277978,979000
1645,32.0,8.726126250260013,821000
1646,32.0,8.726126250260013,643000
1647,16.0,8.805266061693162,757000
1648,16.0,8.763231325294164,607000
1649,16.0,9.414059763958425,715000
1650,16.0,8.681501686107056,1044000
1651,16.0,8.681501686107056,944000
1652,128.0,9.414059763958425,188000
1653,128.0,9.344338134617072,294000
1654,32.0,9.210854535343213,492000
1655,32.0,9.590959635098017,317000
1656,32.0,8.971906253529559,226000
1657,64.0,9.414059763958425,485000
1658,32.0,9.414059763958425,642000
1659,64.0,9.236898355363484,634000
1660,64.0,9.236898355363484,648000
1661,64.0,9.236898355363484,525000
1662,32.0,9.19764344823659,586000
1663,32.0,9.20646506729112,469000
1664,32.0,9.590959635098017,635000
1665,128.0,9.32028433757116,604000
1666,64.0,9.522910907012994,704000
1667,32.0,9.210854535343213,611000
1668,32.0,8.775375742316347,601000
1669,32.0,9.62376123336363,564000
1670,64.0,9.210854535343213,597000
1671,128.0,9.249735933377629,558000
1672,16.0,9.038192891676346,745000
1673,16.0,9.210854535343213,821000
1674,32.0,9.210854535343213,540000
1675,32.0,8.566518454076634,809000
1676,32.0,9.966444598544117,893000
1677,32.0,8.805266061693162,601000
1678,32.0,8.805266061693162,1045000
1679,16.0,8.805266061693162,679000
1680,16.0,8.24912121973394,1055000
1681,16.0,8.24912121973394,1062000
1682,16.0,8.545162023878794,571000
1683,32.0,8.92943990490734,825000
1684,32.0,8.566518454076634,851000
1685,32.0,8.566518454076634,825000
1686,32.0,8.566518454076634,573000
1687,16.0,8.681501686107056,1093000
1688,16.0,8.310409131517808,903000
1689,16.0,8.310409131517808,645000
1690,32.0,8.92943990490734,881000
1691,32.0,8.24912121973394,721000
1692,16.0,9.375765107441309,1052000
1693,32.0,9.375765107441309,817000
1694,32.0,8.681501686107056,797000
1695,32.0,8.681501686107056,988000
1696,16.0,8.681501686107056,707000
1697,32.0,8.681501686107056,816000
1698,32.0,8.681501686107056,781000
1699,32.0,8.24912121973394,1051000
1700,64.0,9.375765107441309,986000
1701,16.0,8.984908201544616,1050000
1702,64.0,9.210854535343213,996000
1703,16.0,9.33636716863822,913000
1704,16.0,9.253988397085065,616000
1705,256.0,9.612369414753637,252000
1706,256.0,9.510647859207175,366000
1707,64.0,9.665267131936067,504000
1708,128.0,9.597582822504739,238000
1709,64.0,9.590959635098017,488000
1710,32.0,9.665267131936067,658000
1711,128.0,9.451312256556989,412000
1712,128.0,9.451312256556989,644000
1713,64.0,9.451312256556989,563000
1714,128.0,9.414059763958425,621000
1715,128.0,9.48757873517308,598000
1716,128.0,9.414059763958425,452000
1717,64.0,9.414059763958425,424000
1718,32.0,9.665267131936067,373000
1719,512.0,9.375765107441309,623000
1720,128.0,9.49827424428648,496000
1721,64.0,9.379643170788205,507000
1722,128.0,9.375765107441309,444000
1723,64.0,9.375765107441309,560000
1724,128.0,9.38736646609664,399000
1725,128.0,9.395046402964434,702000
1726,64.0,9.287538972938094,407000
1727,16.0,9.210854535343213,527000
1728,64.0,9.287538972938094,443000
1729,32.0,9.295799254755815,856000
1730,64.0,9.295799254755815,607000
1731,64.0,9.590959635098017,710000
1732,64.0,9.295799254755815,709000
1733,16.0,9.210854535343213,736000
1734,64.0,9.295799254755815,648000
1735,64.0,9.590959635098017,899000
1736,128.0,9.210854535343213,709000
1737,64.0,9.295799254755815,707000
1738,32.0,9.166309564765804,748000
1739,64.0,9.295799254755815,790000
1740,64.0,9.590959635098017,863000
1741,32.0,9.166309564765804,1049000
1742,64.0,9.243332259427689,1022000
1743,64.0,9.590959635098017,1065000
1744,64.0,9.215229899844724,1077000
1745,16.0,9.038192891676346,578000
1746,32.0,9.243332259427689,782000
1747,64.0,9.630228758445577,913000
1748,64.0,9.14347790986997,613000
1749,16.0,8.971906253529559,554000
1750,16.0,9.243332259427689,587000
1751,16.0,8.918611602544111,669000
1752,16.0,8.92943990490734,957000
1753,32.0,9.241190997969031,738000
1754,16.0,8.874409058459161,909000
1755,32.0,8.681501686107056,662000
1756,16.0,8.92943990490734,643000
1757,16.0,8.681501686107056,593000
1758,32.0,9.62376123336363,865000
1759,16.0,8.874409058459161,959000
1760,32.0,8.681501686107056,578000
1761,32.0,8.681501686107056,726000
1762,16.0,8.471405882214839,1076000
1763,32.0,8.681501686107056,562000
1764,32.0,8.681501686107056,1011000
1765,16.0,8.92943990490734,883000
1766,16.0,8.681501686107056,777000
1767,32.0,9.210854535343213,703000
1768,16.0,8.924036597599388,790000
1769,16.0,8.615064317865693,804000
1770,16.0,8.681501686107056,682000
1771,16.0,8.615064317865693,775000
1772,16.0,8.471405882214839,1028000
1773,16.0,8.615064317865693,602000
1774,16.0,8.769317229423104,835000
1775,32.0,8.924036597599388,678000
1776,32.0,9.210854535343213,607000
1777,16.0,9.120256217227011,594000
1778,16.0,8.615064317865693,992000
1779,16.0,8.924036597599388,691000
1780,16.0,9.454982388666199,621000
1781,16.0,8.681501686107056,860000
1782,16.0,8.471405882214839,877000
1783,16.0,8.471405882214839,572000
1784,32.0,8.971906253529559,755000
1785,64.0,9.210854535343213,643000
1786,32.0,9.590959635098017,705000
1787,32.0,9.888398297780718,734000
1788,16.0,8.811165354729622,710000
1789,16.0,9.590959635098017,601000
1790,16.0,9.590959635098017,814000
1791,32.0,9.210854535343213,924000
1792,32.0,9.590959635098017,713000
1793,32.0,9.210854535343213,622000
1794,16.0,9.210854535343213,866000
1795,16.0,8.805266061693162,781000
1796,16.0,9.023181329447,915000
1797,16.0,8.971906253529559,924000
1798,32.0,8.681501686107056,966000
1799,16.0,9.120256217227011,836000
1800,32.0,8.94552144716896,835000
1801,32.0,9.210854535343213,708000
1802,16.0,9.590959635098017,800000
1803,16.0,9.072586740392266,569000
1804,16.0,8.681501686107056,588000
1805,16.0,9.295799254755815,843000
1806,32.0,8.891155005539622,796000
1807,32.0,8.393337098509026,1039000
1808,16.0,8.971906253529559,976000
1809,32.0,9.170830256398538,564000
1810,32.0,8.971906253529559,881000
1811,32.0,8.681501686107056,887000
1812,32.0,8.545162023878794,938000
1813,16.0,9.414059763958425,985000
1814,32.0,8.681501686107056,836000
1815,32.0,8.66847472277978,567000
1816,16.0,8.971906253529559,968000
1817,32.0,8.744806715166932,978000
1818,16.0,9.120256217227011,684000
1819,32.0,8.310409131517808,787000
1820,16.0,8.971906253529559,941000
1821,32.0,8.681501686107056,758000
1822,16.0,9.023181329447,1043000
1823,16.0,8.681501686107056,635000
1824,16.0,8.971906253529559,1089000
1825,32.0,8.971906253529559,996000
1826,16.0,8.127197933952132,707000
1827,16.0,8.971906253529559,967000
1828,32.0,8.681501686107056,1014000
1829,16.0,8.744806715166932,731000
1830,16.0,8.221963695818435,844000
1831,1024.0,8.805266061693162,584000
1832,16.0,9.33636716863822,1018000
1833,16.0,8.918611602544111,1068000
1834,32.0,8.681501686107056,968000
1835,16.0,8.681501686107056,913000
1836,16.0,8.310409131517808,557000
1837,16.0,8.681501686107056,847000
1838,16.0,8.471405882214839,588000
1839,16.0,8.744806715166932,744000
1840,16.0,8.681501686107056,903000
1841,16.0,8.805266061693162,783000
1842,16.0,8.545162023878794,1010000
1843,16.0,8.580569132962983,703000
1844,16.0,8.310409131517808,712000
1845,16.0,8.310409131517808,786000
1846,16.0,8.971906253529559,1052000
1847,16.0,8.310409131517808,919000
1848,16.0,8.310409131517808,706000
1849,32.0,9.805692531265771,1025000
1850,32.0,9.590959635098017,657000
1851,16.0,9.295799254755815,783000
1852,16.0,9.295799254755815,972000
1853,32.0,9.295799254755815,884000
1854,16.0,9.210854535343213,626000
1855,64.0,9.414059763958425,561000
1856,32.0,8.971906253529559,652000
1857,16.0,8.681501686107056,1085000
1858,32.0,8.971906253529559,890000
1859,32.0,8.681501686107056,827000
1860,16.0,8.971906253529559,641000
1861,16.0,8.971906253529559,737000
1862,16.0,8.971906253529559,813000
1863,32.0,8.971906253529559,761000
1864,32.0,8.971906253529559,1087000
1865,32.0,8.971906253529559,767000
1866,16.0,9.129592566199898,699000
1867,32.0,8.971906253529559,570000
1868,32.0,8.971906253529559,1082000
1869,32.0,8.971906253529559,816000
1870,16.0,8.971906253529559,930000
1871,16.0,8.918611602544111,658000
1872,16.0,8.971906253529559,903000
1873,32.0,8.971906253529559,575000
1874,16.0,8.71352685508888,962000
1875,32.0,8.971906253529559,995000
1876,16.0,8.971906253529559,724000
1877,32.0,8.971906253529559,1023000
1878,16.0,8.971906253529559,601000
1879,32.0,8.971906253529559,766000
1880,16.0,8.971906253529559,1007000
1881,16.0,8.971906253529559,1009000
1882,16.0,8.971906253529559,1052000
1883,32.0,8.971906253529559,667000
1884,32.0,8.971906253529559,579000
1885,32.0,8.744806715166932,616000
1886,32.0,8.744806715166932,661000
1887,16.0,8.744806715166932,1043000
1888,32.0,8.744806715166932,708000
1889,32.0,8.744806715166932,1026000
1890,32.0,8.744806715166932,839000
1891,32.0,8.744806715166932,606000
1892,16.0,8.744806715166932,1009000
1893,512.0,8.744806715166932,818000
1894,32.0,8.744806715166932,665000
1895,16.0,8.744806715166932,1008000
1896,16.0,8.971906253529559,706000
1897,16.0,8.744806715166932,823000
1898,16.0,8.863128557999831,953000
1899,16.0,8.744806715166932,569000
1900,16.0,8.744806715166932,855000
1901,32.0,8.744806715166932,988000
1902,16.0,8.744806715166932,876000
1903,16.0,8.744806715166932,981000
1904,16.0,8.744806715166932,924000
1905,16.0,8.744806715166932,1014000
1906,16.0,8.744806715166932,768000
1907,32.0,8.681501686107056,834000
1908,16.0,8.681501686107056,681000
1909,16.0,8.681501686107056,1041000
1910,16.0,8.681501686107056,655000
1911,16.0,8.681501686107056,976000
1912,64.0,9.590959635098017,630000
1913,64.0,9.590959635098017,565000
1914,64.0,9.414059763958425,422000
1915,128.0,9.414059763958425,574000
1916,16.0,9.665267131936067,416000
1917,64.0,9.665267131936067,562000
1918,128.0,9.379643170788205,674000
1919,1024.0,9.62376123336363,291000
1920,128.0,9.375765107441309,525000
1921,256.0,9.253988397085065,505000
1922,512.0,9.71165478149893,428000
1923,32.0,9.023181329447,526000
1924,128.0,9.888398297780718,363000
1925,64.0,9.888398297780718,302000
1926,32.0,9.375765107441309,190000
1927,128.0,9.48757873517308,291000
1928,128.0,9.74767345570188,298000
1929,128.0,9.414059763958425,339000
1930,128.0,9.590959635098017,377000
1931,64.0,9.253988397085065,355000
1932,64.0,9.590959635098017,356000
1933,32.0,9.590959635098017,220000
1934,32.0,9.375765107441309,333000
1935,64.0,9.33636716863822,496000
1936,64.0,9.522910907012994,645000
1937,128.0,9.33636716863822,385000
1938,512.0,9.590959635098017,580000
1939,64.0,9.33636716863822,504000
1940,16.0,9.33636716863822,642000
1941,32.0,9.33636716863822,452000
1942,32.0,9.023181329447,557000
1943,64.0,9.210854535343213,478000
1944,16.0,9.33636716863822,443000
1945,16.0,9.023181329447,452000
1946,64.0,9.48757873517308,692000
1947,64.0,9.210854535343213,451000
1948,64.0,9.414059763958425,575000
1949,64.0,9.210854535343213,727000
1950,16.0,9.210854535343213,480000
1951,64.0,9.414059763958425,407000
1952,64.0,9.210854535343213,655000
1953,32.0,9.210854535343213,616000
1954,32.0,9.33636716863822,559000
1955,64.0,9.414059763958425,678000
1956,64.0,9.210854535343213,600000
1957,16.0,9.023181329447,465000
1958,64.0,9.414059763958425,674000
1959,32.0,9.210854535343213,610000
1960,32.0,8.681501686107056,670000
1961,32.0,9.210854535343213,668000
1962,64.0,9.33636716863822,548000
1963,64.0,9.295799254755815,691000
1964,32.0,9.33636716863822,790000
1965,32.0,9.451312256556989,683000
1966,16.0,9.451312256556989,551000
1967,16.0,9.210854535343213,779000
1968,16.0,8.918611602544111,655000
1969,32.0,8.71352685508888,630000
1970,64.0,9.210854535343213,843000
1971,128.0,9.414059763958425,786000
1972,64.0,9.023181329447,884000
1973,16.0,9.120256217227011,879000
1974,32.0,8.310409131517808,706000
1975,64.0,9.33636716863822,623000
1976,32.0,9.451312256556989,614000
1977,32.0,9.210854535343213,587000
1978,16.0,8.891155005539622,545000
1979,32.0,9.023181329447,599000
1980,32.0,9.023181329447,1087000
1981,64.0,9.210854535343213,923000
1982,32.0,9.33636716863822,785000
1983,16.0,9.33636716863822,684000
1984,32.0,9.33636716863822,880000
1985,16.0,8.918611602544111,972000
1986,16.0,9.33636716863822,817000
1987,32.0,8.310409131517808,843000
1988,64.0,9.414059763958425,852000
1989,64.0,9.414059763958425,847000
1990,16.0,9.210854535343213,607000
1991,16.0,9.023181329447,927000
1992,32.0,9.590959635098017,888000
1993,16.0,9.023181329447,593000
1994,32.0,9.023181329447,1046000
1995,32.0,9.023181329447,907000
1996,32.0,8.805266061693162,875000
1997,32.0,9.590959635098017,707000
1998,16.0,9.023181329447,625000
1999,32.0,9.33636716863822,772000
2000,32.0,9.023181329447,715000
2001,32.0,9.888398297780718,775000
2002,16.0,9.33636716863822,581000
2003,16.0,9.253988397085065,980000
2004,32.0,9.590959635098017,747000
2005,32.0,9.210854535343213,1048000
2006,32.0,9.451312256556989,584000
2007,32.0,9.451312256556989,896000
2008,32.0,9.210854535343213,1037000
2009,32.0,8.310409131517808,1010000
2010,32.0,8.71352685508888,978000
2011,32.0,9.590959635098017,1067000
2012,16.0,9.33636716863822,1079000
2013,16.0,9.166309564765804,673000
2014,16.0,8.863128557999831,574000
2015,32.0,9.023181329447,651000
2016,32.0,9.023181329447,838000
2017,32.0,9.210854535343213,665000
2018,32.0,9.023181329447,785000
2019,32.0,9.023181329447,720000
2020,16.0,8.615064317865693,628000
2021,32.0,9.210854535343213,763000
2022,32.0,9.210854535343213,1083000
2023,32.0,9.210854535343213,835000
2024,32.0,9.210854535343213,554000
2025,32.0,9.210854535343213,542000
2026,32.0,9.210854535343213,575000
2027,16.0,9.120256217227011,1084000
2028,32.0,8.615064317865693,1084000
2029,32.0,9.2325921475059,1048000
2030,32.0,9.2325921475059,955000
2031,16.0,8.310409131517808,551000
2032,16.0,9.210854535343213,1025000
2033,16.0,9.210854535343213,706000
2034,32.0,9.023181329447,1011000
2035,32.0,9.414059763958425,732000
2036,32.0,9.451312256556989,1050000
2037,32.0,8.805266061693162,882000
2038,32.0,9.023181329447,698000
2039,32.0,8.99778646040296,1088000
2040,32.0,9.023181329447,916000
2041,32.0,8.99778646040296,811000
2042,32.0,8.99778646040296,945000
2043,16.0,8.580569132962983,760000
2044,16.0,8.580569132962983,840000
2045,32.0,8.681501686107056,1056000
2046,32.0,9.451312256556989,583000
2047,16.0,8.310409131517808,652000
2048,16.0,9.023181329447,599000
2049,16.0,9.023181329447,886000
2050,16.0,8.971906253529559,677000
2051,16.0,9.188764288757536,947000
2052,16.0,8.918611602544111,804000
2053,32.0,8.681501686107056,887000
2054,16.0,8.863128557999831,682000
2055,16.0,8.863128557999831,627000
2056,16.0,8.615064317865693,971000
2057,16.0,8.615064317865693,961000
2058,16.0,9.120256217227011,1013000
2059,16.0,8.310409131517808,707000
2060,32.0,9.023181329447,918000
2061,32.0,9.023181329447,829000
2062,32.0,8.615064317865693,1071000
2063,32.0,9.210854535343213,649000
2064,16.0,9.210854535343213,1017000
2065,32.0,9.304009841457441,793000
2066,16.0,9.120256217227011,893000
2067,16.0,9.120256217227011,718000
2068,32.0,8.587539580384767,971000
2069,32.0,8.587539580384767,1070000
2070,16.0,8.744806715166932,919000
2071,16.0,8.744806715166932,897000
2072,16.0,8.310409131517808,735000
2073,16.0,8.310409131517808,723000
2074,16.0,8.545162023878794,605000
2075,16.0,8.744806715166932,1029000
2076,16.0,8.545162023878794,846000
2077,16.0,8.310409131517808,716000
2078,16.0,8.681501686107056,724000
2079,16.0,9.120256217227011,1002000
2080,16.0,9.120256217227011,706000
2081,32.0,8.681501686107056,1090000
2082,16.0,8.744806715166932,1017000
2083,16.0,9.295799254755815,625000
2084,16.0,9.120256217227011,763000
2085,32.0,8.934821700216604,994000
2086,16.0,9.023181329447,979000
2087,16.0,8.744806715166932,1020000
2088,16.0,8.310409131517808,845000
2089,16.0,9.023181329447,851000
2090,32.0,9.590959635098017,825000
2091,32.0,9.590959635098017,645000
2092,32.0,9.590959635098017,1002000
2093,32.0,8.744806715166932,683000
2094,32.0,8.310409131517808,586000
2095,16.0,9.120256217227011,680000
2096,16.0,9.120256217227011,589000
2097,16.0,9.120256217227011,955000
2098,16.0,9.120256217227011,977000
2099,16.0,8.744806715166932,755000
2100,32.0,8.744806715166932,618000
2101,16.0,9.253988397085065,946000
2102,16.0,9.253988397085065,966000
2103,32.0,9.451312256556989,816000
2104,32.0,9.451312256556989,596000
2105,32.0,8.744806715166932,963000
2106,32.0,8.681501686107056,779000
2107,32.0,8.681501686107056,735000
2108,16.0,9.023181329447,953000
2109,16.0,9.023181329447,1067000
2110,32.0,8.744806715166932,870000
2111,16.0,8.310409131517808,1068000
2112,32.0,9.023181329447,1075000
2113,32.0,8.744806715166932,935000
2114,32.0,8.545162023878794,1032000
2115,32.0,9.120256217227011,867000
2116,16.0,8.310409131517808,1018000
2117,16.0,8.545162023878794,1004000
2118,16.0,8.310409131517808,807000
2119,16.0,9.295799254755815,563000
2120,16.0,8.508792536330738,724000
2121,16.0,8.681501686107056,1080000
2122,32.0,8.880014151264906,831000
2123,16.0,8.310409131517808,674000
2124,32.0,8.615064317865693,1073000
2125,16.0,9.023181329447,1086000
2126,32.0,8.545162023878794,822000
2127,32.0,9.590959635098017,849000
2128,32.0,9.590959635098017,614000
2129,32.0,9.295799254755815,745000
2130,32.0,9.023181329447,704000
2131,16.0,8.310409131517808,984000
2132,32.0,8.681501686107056,763000
2133,16.0,9.023181329447,574000
2134,16.0,9.023181329447,985000
2135,16.0,9.023181329447,1032000
2136,16.0,9.023181329447,887000
2137,32.0,8.681501686107056,1024000
2138,16.0,8.471405882214839,950000
2139,32.0,8.432942426943987,963000
2140,32.0,8.744806715166932,713000
2141,32.0,8.744806715166932,785000
2142,128.0,9.266666780591667,262000
2143,64.0,9.166309564765804,417000
2144,32.0,9.590959635098017,607000
2145,64.0,9.072586740392266,470000
2146,64.0,9.295799254755815,518000
2147,64.0,9.266666780591667,412000
2148,64.0,9.295799254755815,532000
2149,64.0,9.219591252725978,666000
2150,16.0,9.253988397085065,665000
2151,32.0,9.888398297780718,709000
2152,128.0,9.219591252725978,623000
2153,64.0,9.253988397085065,864000
2154,32.0,9.210854535343213,991000
2155,64.0,9.023181329447,866000
2156,32.0,9.210854535343213,703000
2157,16.0,8.700808239420551,1043000
2158,32.0,8.707182593170451,1076000
2159,64.0,9.861374980226218,426000
2160,16.0,9.83381380767489,654000
2161,64.0,9.33636716863822,662000
2162,64.0,9.443942368863544,556000
2163,64.0,9.429082570974572,520000
2164,64.0,9.287538972938094,717000
2165,64.0,9.152656627215126,703000
2166,32.0,9.443942368863544,454000
2167,32.0,9.33636716863822,436000
2168,32.0,9.33636716863822,694000
2169,64.0,9.072586740392266,636000
2170,32.0,9.38736646609664,728000
2171,32.0,9.072586740392266,747000
2172,16.0,9.033207488002164,786000
2173,32.0,9.166309564765804,661000
2174,64.0,9.308096688565723,675000
2175,32.0,9.072586740392266,705000
2176,32.0,8.863128557999831,615000
2177,32.0,9.072586740392266,922000
2178,32.0,9.166309564765804,603000
2179,16.0,8.863128557999831,853000
2180,16.0,9.072586740392266,1091000
2181,32.0,9.072586740392266,1066000
2182,32.0,9.033207488002164,818000
2183,16.0,8.863128557999831,555000
2184,16.0,8.863128557999831,621000
2185,32.0,9.38736646609664,793000
2186,32.0,9.38736646609664,1016000
2187,32.0,9.166309564765804,694000
2188,32.0,9.166309564765804,973000
2189,32.0,9.072586740392266,700000
2190,16.0,9.023181329447,647000
2191,16.0,9.023181329447,693000
2192,16.0,9.179826819726323,894000
2193,16.0,9.179826819726323,848000
2194,32.0,9.179826819726323,545000
2195,32.0,9.179826819726323,795000
2196,16.0,9.023181329447,842000
2197,16.0,9.023181329447,806000
2198,32.0,8.918611602544111,765000
2199,32.0,8.918611602544111,797000
2200,32.0,8.863128557999831,817000
2201,32.0,8.863128557999831,1010000
2202,32.0,8.863128557999831,682000
2203,32.0,8.863128557999831,713000
2204,16.0,8.880014151264906,954000
2205,16.0,8.880014151264906,879000
2206,16.0,9.253988397085065,982000
2207,32.0,9.295799254755815,1094000
2208,16.0,9.253988397085065,686000
2209,16.0,9.023181329447,1047000
2210,32.0,8.863128557999831,1046000
2211,32.0,8.971906253529559,615000
2212,32.0,8.971906253529559,808000
2213,16.0,9.210854535343213,568000
2214,32.0,8.971906253529559,845000
2215,32.0,8.863128557999831,724000
2216,32.0,8.863128557999831,962000
2217,16.0,9.295799254755815,1032000
2218,16.0,8.508792536330738,666000
2219,16.0,8.471405882214839,756000
2220,32.0,9.210854535343213,1014000
2221,32.0,9.210854535343213,647000
2222,32.0,9.210854535343213,794000
2223,16.0,8.863128557999831,1054000
2224,16.0,9.210854535343213,1060000
2225,16.0,9.2325921475059,1081000
2226,16.0,8.91316474181758,763000
2227,16.0,8.508792536330738,934000
2228,32.0,8.863128557999831,601000
2229,32.0,8.508792536330738,673000
2230,32.0,8.90220470056098,588000
2231,16.0,8.880014151264906,930000
2232,16.0,8.90220470056098,558000
2233,16.0,8.471405882214839,811000
2234,16.0,8.545162023878794,592000
2235,16.0,8.508792536330738,593000
2236,16.0,8.508792536330738,1055000
2237,16.0,8.545162023878794,692000
2238,16.0,8.266922426600734,711000
2239,16.0,8.744806715166932,1053000
2240,512.0,8.744806715166932,1025000
2241,16.0,8.744806715166932,802000
2242,16.0,8.744806715166932,814000
2243,16.0,8.493963159689601,1086000
2244,16.0,8.744806715166932,1083000
2245,16.0,8.744806715166932,1020000
2246,32.0,8.744806715166932,894000
2247,16.0,8.681501686107056,967000
2248,16.0,8.744806715166932,1088000
2249,16.0,8.744806715166932,667000
2250,16.0,8.744806715166932,878000
2251,16.0,8.744806715166932,1054000
2252,16.0,8.127197933952132,858000
2253,16.0,9.210854535343213,959000
2254,16.0,8.744806715166932,747000
2255,16.0,8.99778646040296,912000
2256,16.0,8.99778646040296,730000
2257,16.0,8.744806715166932,994000
2258,32.0,9.414059763958425,571000
2259,32.0,9.414059763958425,791000
2260,16.0,8.805266061693162,779000
2261,16.0,8.971906253529559,724000
2262,32.0,8.971906253529559,1044000
2263,32.0,8.971906253529559,790000
2264,32.0,8.971906253529559,590000
2265,16.0,8.744806715166932,873000
2266,32.0,8.971906253529559,943000
2267,16.0,8.432942426943987,958000
2268,32.0,8.971906253529559,1087000
2269,32.0,8.971906253529559,547000
2270,16.0,8.971906253529559,782000
2271,512.0,8.971906253529559,543000
2272,16.0,8.681501686107056,621000
2273,16.0,8.971906253529559,683000
2274,256.0,9.590959635098017,407000
2275,128.0,9.570896484727198,351000
2276,256.0,9.590959635098017,237000
2277,64.0,9.590959635098017,415000
2278,256.0,9.590959635098017,305000
2279,128.0,9.48757873517308,430000
2280,64.0,9.32028433757116,375000
2281,128.0,9.414059763958425,603000
2282,128.0,9.600882494456952,411000
2283,64.0,9.600882494456952,607000
2284,32.0,9.32028433757116,623000
2285,64.0,9.600882494456952,621000
2286,16.0,9.600882494456952,261000
2287,64.0,9.600882494456952,198000
2288,32.0,9.600882494456952,538000
2289,16.0,9.32028433757116,558000
2290,64.0,9.342349748283741,477000
2291,128.0,9.342349748283741,648000
2292,16.0,9.360141928664504,589000
2293,128.0,9.342349748283741,448000
2294,128.0,9.342349748283741,385000
2295,128.0,9.375765107441309,589000
2296,64.0,9.375765107441309,408000
2297,64.0,9.32028433757116,449000
2298,64.0,9.32028433757116,376000
2299,128.0,9.32028433757116,591000
2300,128.0,9.590959635098017,583000
2301,128.0,9.590959635098017,465000
2302,64.0,9.32028433757116,667000
2303,64.0,9.32028433757116,658000
2304,32.0,9.32028433757116,453000
2305,128.0,9.385439726552312,537000
2306,16.0,9.360141928664504,523000
2307,32.0,9.32028433757116,679000
2308,64.0,9.32028433757116,430000
2309,128.0,9.295799254755815,582000
2310,64.0,9.295799254755815,475000
2311,32.0,9.210854535343213,597000
2312,64.0,9.557356494411266,540000
2313,128.0,9.557356494411266,475000
2314,64.0,9.316233863084513,863000
2315,64.0,9.306054794387432,610000
2316,16.0,9.210854535343213,799000
2317,32.0,9.210854535343213,843000
2318,64.0,9.595930013384516,662000
2319,64.0,9.344338134617072,582000
2320,64.0,9.210854535343213,797000
2321,16.0,8.615064317865693,843000
2322,16.0,9.087064154138915,608000
2323,32.0,9.210854535343213,786000
2324,64.0,9.279228379919056,601000
2325,32.0,9.210854535343213,569000
2326,128.0,9.617263174254973,840000
2327,64.0,9.590959635098017,606000
2328,64.0,9.2325921475059,661000
2329,32.0,9.210854535343213,617000
2330,64.0,9.590959635098017,791000
2331,64.0,9.210854535343213,834000
2332,32.0,9.210854535343213,678000
2333,16.0,8.99778646040296,664000
2334,64.0,9.210854535343213,817000
2335,64.0,8.918611602544111,1068000
2336,128.0,9.451312256556989,618000
2337,128.0,9.451312256556989,675000
2338,16.0,8.891155005539622,735000
2339,32.0,8.744806715166932,873000
2340,16.0,8.863128557999831,754000
2341,32.0,9.639873429373216,753000
2342,16.0,8.94552144716896,857000
2343,16.0,8.863128557999831,780000
2344,16.0,8.863128557999831,910000
2345,16.0,8.681501686107056,585000
2346,32.0,8.744806715166932,847000
2347,16.0,8.615064317865693,1092000
2348,32.0,8.681501686107056,372000
2349,32.0,9.253988397085065,479000
2350,16.0,9.166309564765804,369000
2351,16.0,9.253988397085065,593000
2352,32.0,8.805266061693162,686000
2353,32.0,9.210854535343213,612000
2354,16.0,8.918611602544111,792000
2355,32.0,8.681501686107056,622000
2356,32.0,9.210854535343213,1047000
2357,16.0,9.193211108759492,569000
2358,32.0,8.992649846219992,959000
2359,32.0,8.530732680152534,720000
2360,16.0,9.210854535343213,872000
2361,32.0,8.971906253529559,948000
2362,16.0,8.221963695818435,1048000
2363,16.0,9.210854535343213,697000
2364,16.0,8.60137261223137,745000
2365,16.0,8.221963695818435,966000
2366,16.0,8.310409131517808,625000
2367,64.0,9.210854535343213,486000
2368,32.0,9.210854535343213,546000
2369,64.0,9.210854535343213,769000
2370,16.0,9.166309564765804,560000
2371,16.0,8.545162023878794,1065000
2372,16.0,8.545162023878794,566000
